,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.768802642138293,4.744998199204107,6.282136349359811,4.678996736638595
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.9121105144894015,4.919898118873481,6.342183547549013,4.78404236060801
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.925915696420067,4.973383767014758,6.322875946579943,4.772736228245624
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.971785393325629,4.899729604652505,6.406320343928958,4.794929044607374
0,3,Dgv,301,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.924030359905581,4.834858363264847,6.349973247418112,4.722765094531161
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.790546652887154,4.825521880832366,6.29830006182534,4.698970234765844
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.788194486318126,4.90090801618995,6.296972526662544,4.684825051027473
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.7928488862612735,4.7667691693391046,6.302240868594557,4.720622218615067
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.784053383534374,4.799436716926648,6.283238481688909,4.703807959458389
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.01,0.5,7.020589089335249,4.939342651981972,6.4625722878038445,4.82089577207888
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.01,0.9,7.488947717793364,5.551868158110456,7.089233776338659,5.3961869102863975
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.05,0.5,7.048476481311507,4.902172725968584,6.460995855531208,4.799168610386162
0,3,Dgv,301,LSTransferTreeBoost,0.1,2,2,0.05,0.9,6.969940710183814,4.896263418006763,6.387631053765177,4.766966165227771
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.01,0.5,6.757008398741306,4.798452268800651,6.146896186818595,4.571279502251091
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.01,0.9,6.7270243008597,4.778638591783827,6.130060894852654,4.53909982237629
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.05,0.5,6.770708625235453,4.719750584787681,6.168018148142742,4.5561860741802365
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,1,0.05,0.9,6.768243448904625,4.717287483443056,6.1697349884818316,4.553780177682585
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.01,0.5,6.831659493896552,4.778415180619223,6.154527720854227,4.5261175696687035
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.01,0.9,6.800013282496206,4.809875647824504,6.137792696918833,4.5378376491882015
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.05,0.5,6.870739346598562,4.832577909310688,6.160679962987917,4.551081921544085
0,3,Dgv,451,LSTransferTreeBoost,0.05,1,2,0.05,0.9,6.854169237942299,4.8081857423806635,6.157521430417567,4.5383755383557185
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,1,0.01,0.5,6.691372475888548,4.690318786431403,6.101194879570067,4.489658184433969
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,1,0.01,0.9,6.682242925200439,4.743236303374197,6.108619905972607,4.482659660925098
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,1,0.05,0.5,6.741308358860607,4.677363391592836,6.143500062668906,4.525579521063655
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,1,0.05,0.9,6.696929423937983,4.641298377145393,6.1079575492401705,4.489515732309457
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,2,0.01,0.5,6.808021205373607,4.776184883683719,6.133749308286985,4.52138104209321
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,2,0.01,0.9,6.7736876426670145,4.786294488817401,6.117172826779696,4.504268293461246
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,2,0.05,0.5,6.842607325785927,4.825285361097732,6.190550371365208,4.600219973657191
0,3,Dgv,451,LSTransferTreeBoost,0.05,2,2,0.05,0.9,6.824888980535819,4.759224202281997,6.152918297831671,4.515034065265995
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,1,0.01,0.5,6.7240840001480535,4.770925875341046,6.126827499234873,4.545579981015994
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,1,0.01,0.9,6.710868851827887,4.79803358022334,6.118278500861613,4.525952555871985
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,1,0.05,0.5,6.775233378633847,4.775339611044403,6.167816428966935,4.579170144746735
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.7779326096948225,4.82442940998348,6.183332623600036,4.600349763861988
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.817756416911515,4.784806184962866,6.1189714500593855,4.514645810719008
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.776032674107688,4.7952099524482055,6.122866604864563,4.522781589712344
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.882438216364829,4.820819156074485,6.169055539786713,4.525939123032777
0,3,Dgv,451,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.835358667470726,4.782526321497439,6.134224137159306,4.502026917974707
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.700263190165248,4.715515195917372,6.104948040490593,4.487994835465231
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.68962904158901,4.754283996007825,6.086304940567273,4.450152649521465
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.712515993110672,4.695038691165334,6.11136305227283,4.512507593881438
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.696987961734081,4.700030753559267,6.1120886654021085,4.506668228393834
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,2,0.01,0.5,6.806992209737945,4.794221733653362,6.164960941511827,4.5515481662201065
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,2,0.01,0.9,6.743071278978553,4.762549108769187,6.064455007120547,4.447279956413306
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,2,0.05,0.5,6.828177498281148,4.772209050467018,6.1647661904108,4.540751207639803
0,3,Dgv,451,LSTransferTreeBoost,0.1,2,2,0.05,0.9,6.8363152123487625,4.793012563917196,6.168975269267858,4.530987206283137
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,1,0.01,0.5,6.6753354315725275,4.597341899226973,6.009818613679222,4.41361829140945
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,1,0.01,0.9,6.634638589377681,4.617261711625833,6.002047894684356,4.413287477308256
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,1,0.05,0.5,6.748717947873974,4.533171173328293,6.108715726228868,4.437948395201011
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,1,0.05,0.9,6.70620780891411,4.54890473916931,6.046680828984692,4.4096671527682
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,2,0.01,0.5,6.7355340654940035,4.63929880280462,5.98430678928686,4.425112509611847
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,2,0.01,0.9,6.688623707593707,4.611396541405813,5.928358665157616,4.387965845141335
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,2,0.05,0.5,6.750841900218294,4.671345167740015,5.984338650274216,4.433978552007414
0,3,Dgv,602,LSTransferTreeBoost,0.05,1,2,0.05,0.9,6.729303376051823,4.618937331930771,6.00510709318471,4.434085586533838
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,1,0.01,0.5,6.622604135890995,4.5499220389915696,5.997834588414601,4.382706440467174
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,1,0.01,0.9,6.5976402193453865,4.589508734969456,5.974655542066676,4.3455400416421925
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,1,0.05,0.5,6.688141332546693,4.566217416995807,6.03369446333234,4.418632649839474
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,1,0.05,0.9,6.648570064505441,4.539412611278936,6.004022487764926,4.385701674481161
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,2,0.01,0.5,6.712004394513778,4.581069907596841,5.988778623027924,4.399488084479739
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,2,0.01,0.9,6.664148392977523,4.57982458713308,5.892954306838857,4.329263189637038
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,2,0.05,0.5,6.761259981670638,4.601373246868021,6.0147273720379255,4.400990204182271
0,3,Dgv,602,LSTransferTreeBoost,0.05,2,2,0.05,0.9,6.736686304074696,4.5900104063196485,6.003168751532158,4.398011393949215
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,1,0.01,0.5,6.648905299912959,4.609006424732151,6.000192323176548,4.417664522960277
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,1,0.01,0.9,6.6087363019922165,4.62988168755574,5.983056195594355,4.386425392805344
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,1,0.05,0.5,6.75091305132008,4.527119088865132,6.125859388946111,4.454150555027905
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.7006292879430225,4.526877639730121,6.068989347032571,4.419770187062293
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.701455442187446,4.607754128963145,5.945772643805016,4.38271366892966
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.66798504280349,4.620124439007415,5.903966099869991,4.347041989314278
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.7637681605727025,4.6777616982439,6.002598335869591,4.433264929610431
0,3,Dgv,602,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.744830040420793,4.652826228592639,5.96915321053263,4.3993263689336795
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.595914210983014,4.565033425013284,5.972500367648655,4.36352268508741
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.598142074075049,4.624665668499793,5.975001063091687,4.351324566984449
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.65429096674185,4.543961378351445,6.002347002854395,4.388372038970693
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.603940617448068,4.527609501484185,5.969144217875642,4.341529224541422
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,2,0.01,0.5,6.688574326149159,4.573465017785471,5.930964421650333,4.321135393639847
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,2,0.01,0.9,6.657045446904509,4.5858649105264915,5.947622658539385,4.309041269953287
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,2,0.05,0.5,6.749972962218168,4.594658247395183,5.988952759985223,4.390951554309019
0,3,Dgv,602,LSTransferTreeBoost,0.1,2,2,0.05,0.9,6.716609077345853,4.5883900647396185,5.981507649567216,4.37551180929932
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,1,0.01,0.5,6.744871621634788,4.581554539853261,6.115300639969015,4.459867430226345
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,1,0.01,0.9,6.714802150415855,4.6371794716280705,6.03402348759193,4.40155217481856
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,1,0.05,0.5,6.782703604229796,4.572517331285991,6.091401600574147,4.406965382032879
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,1,0.05,0.9,6.752879781265641,4.588552617180379,6.05726380233662,4.389215824096171
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,2,0.01,0.5,6.682617975467954,4.59129049368559,5.957629936231146,4.395090913954561
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,2,0.01,0.9,6.677684782496763,4.612147406652864,5.920960056184288,4.380239988510189
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,2,0.05,0.5,6.712706543174644,4.60103919430347,5.9931183062837,4.422394648736801
0,3,Dgv,753,LSTransferTreeBoost,0.05,1,2,0.05,0.9,6.709529250780922,4.615445928983575,6.0165796734028785,4.447464917600563
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,1,0.01,0.5,6.696056532288933,4.579985576429954,6.036644211995838,4.389323652429121
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,1,0.01,0.9,6.69301072828457,4.653029204179184,6.049355649114282,4.389940103696277
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,1,0.05,0.5,6.751374172197529,4.6134622602848925,6.0453417467739,4.401239189582661
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,1,0.05,0.9,6.743578862700604,4.565844972224703,6.084293156289666,4.417802865293205
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,2,0.01,0.5,6.673449073737135,4.5763281019000885,5.946152980593499,4.387348451211261
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,2,0.01,0.9,6.670726557637034,4.6179802065414215,5.895106222872784,4.347496274666571
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,2,0.05,0.5,6.733629132677992,4.592767650456215,6.051183394675345,4.4562215309699
0,3,Dgv,753,LSTransferTreeBoost,0.05,2,2,0.05,0.9,6.697935163695617,4.58114361461083,5.970242668334347,4.403217061436171
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,1,0.01,0.5,6.723624374027706,4.647446478256624,6.038511856775237,4.4048958687617645
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,1,0.01,0.9,6.696355296541485,4.670495478131762,6.0094784636926395,4.377805275020136
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,1,0.05,0.5,6.745282530521048,4.612257916657089,6.027611074822828,4.377337704487844
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.754448288494476,4.5454343510211555,6.097310839726301,4.411708100531076
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.66668563279441,4.608343155603602,5.928583097540613,4.377026484449722
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.687119543883053,4.6702487840822275,5.881553624429824,4.347219659382329
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.713445799746257,4.602690590334365,5.947996850701277,4.388471920121243
0,3,Dgv,753,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.69081744313221,4.5636202714338925,5.939027503257711,4.362408476764429
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.6826326030882015,4.627027771024707,6.0046256321776506,4.37490799690667
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.685993966473208,4.68130889725509,5.994730107654701,4.3473326045503144
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.720541143822057,4.5907257316434285,6.019108155921613,4.383985023096902
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.703800533885823,4.570496171009331,6.050143319289659,4.393712337354544
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,2,0.01,0.5,6.680550638413361,4.604324237482565,5.884192786963514,4.336511812649593
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,2,0.01,0.9,6.6862089789468735,4.68840893888762,5.903476791281643,4.346142485892598
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,2,0.05,0.5,6.717467906447613,4.580354484228936,5.99895163599191,4.427981329700933
0,3,Dgv,753,LSTransferTreeBoost,0.1,2,2,0.05,0.9,6.6763782105179725,4.565259920269337,5.897221810047359,4.357699022231901
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,1,0.01,0.5,6.693642354338371,4.631436982640058,5.976332272007572,4.371257528604765
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,1,0.01,0.9,6.670701749054394,4.652203790356777,5.964783603215045,4.358189724021121
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,1,0.05,0.5,6.7338479273734535,4.581561355144681,6.045287136609147,4.395425545193607
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,1,0.05,0.9,6.704847060110134,4.604760738156148,6.004464727832181,4.381839802341839
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,2,0.01,0.5,6.67627828558999,4.572576350640132,5.941210786701881,4.40016743071058
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,2,0.01,0.9,6.658102166488645,4.591203983344004,5.883658160752885,4.362326081156479
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,2,0.05,0.5,6.689271078095457,4.561644806490301,5.9777887139236014,4.409098852426542
0,3,Dgv,903,LSTransferTreeBoost,0.05,1,2,0.05,0.9,6.678965567573292,4.549392559478477,5.97947992326107,4.4169901446985484
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,1,0.01,0.5,6.651399777886517,4.595730017828583,5.965780640372158,4.347970615758719
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,1,0.01,0.9,6.642980287414195,4.636971407736377,5.987898603752065,4.358359386186571
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,1,0.05,0.5,6.7019680975410925,4.625218784296102,5.9859044287639644,4.382967199954433
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,1,0.05,0.9,6.681466844250598,4.606958379304095,5.983572972319301,4.370282125910397
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,2,0.01,0.5,6.665709723878642,4.560547021697621,5.915876443491257,4.375138336136113
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,2,0.01,0.9,6.649627671942896,4.615497309621133,5.883574309259666,4.358740680085049
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,2,0.05,0.5,6.692795082522828,4.543663526081118,6.002664835019048,4.41778382480564
0,3,Dgv,903,LSTransferTreeBoost,0.05,2,2,0.05,0.9,6.6831673447052475,4.544545687971725,5.98151141836031,4.415265165056558
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,1,0.01,0.5,6.686892205375542,4.6778596569939745,5.960822064998028,4.369199029575744
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,1,0.01,0.9,6.66523380062818,4.675681385290467,5.974960373043694,4.356996942060217
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,1,0.05,0.5,6.755362679521193,4.556103269086162,6.101184509314778,4.424986803644231
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,1,0.05,0.9,6.689755955817031,4.6145583164555575,5.9660183986899025,4.356999565067157
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,2,0.01,0.5,6.690758467205791,4.6342551740495335,5.852213523273143,4.345640381070355
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,2,0.01,0.9,6.679006969759314,4.699843359951676,5.874725640546603,4.365297527484672
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,2,0.05,0.5,6.69641168572236,4.570046240391145,5.910705910952575,4.352808637810273
0,3,Dgv,903,LSTransferTreeBoost,0.1,1,2,0.05,0.9,6.690165401606856,4.538173565396795,5.9525631813556155,4.381041388403481
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,1,0.01,0.5,6.644701700861406,4.63032692684894,5.952509840062655,4.342455895626142
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,1,0.01,0.9,6.650391850100448,4.678703664117116,5.938051459292831,4.326067712359195
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,1,0.05,0.5,6.712025511290074,4.571580764926856,6.053285706781313,4.397806404089518
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,1,0.05,0.9,6.65296022042521,4.611016424633625,5.948111434358067,4.333472781157595
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,2,0.01,0.5,6.663303885936898,4.592752023207257,5.869367590991211,4.349612931296744
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,2,0.01,0.9,6.678240709084188,4.738991688242338,5.906108532491993,4.3895759349274215
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,2,0.05,0.5,6.695590061328604,4.5661430479211145,5.891916731394603,4.347867610858308
0,3,Dgv,903,LSTransferTreeBoost,0.1,2,2,0.05,0.9,6.662096367966795,4.529321545734268,5.873705406434683,4.350234723471792
0,3,Dgv,1054,LSTransferTreeBoost,0.05,1,1,0.01,0.5,6.66858119591714,4.630544953149143,5.9843469670122245,4.378526517415812
0,3,Dgv,1054,LSTransferTreeBoost,0.05,1,1,0.01,0.9,6.6575419513419565,4.657248697128166,5.986310868551642,4.37507230371129
